file,label
D:\major project\dataset\face only\Celeb_fake_face_only\id34_id37_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id34_id38_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id35_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id35_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id35_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id35_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id35_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id35_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id35_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id35_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id35_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id35_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id16_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id20_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id23_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id23_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id26_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id3_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id6_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id6_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id9_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id35_id9_0006.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id36_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id36_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id36_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id36_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id36_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id36_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id36_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id36_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id36_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id36_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id37_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id17_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id17_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id28_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id29_0006.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id3_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id34_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id34_0006.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id35_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id38_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id37_id9_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id38_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id38_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id38_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id38_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id38_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id38_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id38_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id38_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id38_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id38_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id20_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id26_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id28_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id29_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id29_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id29_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id32_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id34_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id35_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id38_id37_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id39_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id39_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id39_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id39_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id39_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id39_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id39_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id39_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id39_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id39_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id42_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id42_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id43_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id43_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id44_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id45_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id46_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id46_0006.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id47_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id39_id47_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id4_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id4_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id4_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id4_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id4_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id4_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id4_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id4_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id4_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id4_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id1_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id20_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id20_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id23_0006.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id26_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id28_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id30_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id30_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id31_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id4_id9_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id40_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id40_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id40_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id40_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id40_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id40_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id40_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id40_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id40_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id40_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id42_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id43_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id44_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id45_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id45_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id45_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id46_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id47_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id47_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id40_id47_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id41_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id41_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id41_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id41_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id41_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id41_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id41_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id41_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id41_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id41_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id40_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id42_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id42_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id44_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id45_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id45_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id46_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id46_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id46_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id41_id47_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id42_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id42_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id42_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id42_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id42_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id39_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id40_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id40_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id41_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id45_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id46_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id47_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id47_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id48_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id42_id48_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id43_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id43_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id43_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id43_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id43_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id43_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id43_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id43_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id43_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id43_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id39_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id40_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id41_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id41_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id44_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id44_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id44_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id45_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id48_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id43_id48_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id44_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id44_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id44_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id44_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id44_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id44_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id39_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id41_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id42_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id42_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id45_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id47_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id47_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id47_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id48_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id44_id48_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id45_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id45_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id45_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id45_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id45_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id45_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id45_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id45_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id45_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id45_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id39_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id41_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id41_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id42_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id43_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id44_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id44_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id46_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id47_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id45_id48_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id46_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id46_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id46_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id46_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id46_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id46_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id46_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id46_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id46_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id46_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id41_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id41_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id42_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id42_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id44_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id45_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id47_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id47_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id47_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id46_id48_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id47_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id47_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id47_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id47_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id47_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id47_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id47_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id47_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id47_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id47_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id39_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id40_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id41_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id42_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id43_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id44_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id45_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id45_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id45_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id47_id45_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id48_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id48_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id48_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id48_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id48_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id48_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id48_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id48_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id48_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id48_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id39_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id39_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id39_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id41_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id42_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id43_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id45_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id45_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id47_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id48_id47_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id49_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id49_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id49_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id49_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id49_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id49_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id49_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id49_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id49_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id49_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id50_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id51_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id52_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id52_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id52_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id53_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id53_0006.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id54_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id55_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id49_id55_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id5_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id5_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id5_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id5_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id5_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id5_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id5_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id5_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id5_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id5_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id59_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id59_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id60_0001.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id60_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id60_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id61_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id61_0003.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id61_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id61_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id5_id61_0008.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id50_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id50_0001.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id50_0002.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id50_0003.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id50_0004.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id50_0005.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id50_0006.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id50_0007.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id50_0008.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id50_0009.mp4,REAL
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id49_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id51_0005.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id52_0009.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id53_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id55_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id55_0002.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id56_0000.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id57_0004.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id57_0006.mp4,FAKE
D:\major project\dataset\face only\Celeb_fake_face_only\id50_id57_0007.mp4,FAKE
D:\major project\dataset\face only\Celeb_real_face_only\id51_0000.mp4,REAL
D:\major project\dataset\face only\Celeb_real_face_only\id51_0001.mp4,REAL
